task_order,num_stim,match,corr_key,match_num,n_back_loop.thisRepN,n_back_loop.thisTrialN,n_back_loop.thisN,n_back_loop.thisIndex,stim_loop.thisRepN,stim_loop.thisTrialN,stim_loop.thisN,stim_loop.thisIndex,stim_text.started,stim_text.stopped,stim_resp.keys,stim_resp.corr,stim_resp.rt,stim_resp.started,stim_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
TB-16529098605915005.csv,5,0,left,,0,5,5,5,0,10,10,10,496.5579451000003,497.0579445000003,left,1,0.9279536000003645,496.5579451000003,496.5579451000003,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-16529098605915005.csv,6,0,left,,0,5,5,5,0,11,11,11,500.05797710000024,500.5580051000006,left,1,0.8997952999998233,500.05797710000024,500.05797710000024,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-16529098605915005.csv,5,1,right,,0,5,5,5,0,12,12,12,503.55802960000074,504.0580402000005,right,1,1.3360319000003074,503.55802960000074,503.55802960000074,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-16529098605915005.csv,6,1,right,,0,5,5,5,0,13,13,13,507.058078,507.55807840000034,right,1,1.1317857999993066,507.058078,507.058078,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-16529098605915005.csv,6,0,left,,0,5,5,5,0,14,14,14,510.5581269000004,511.0581381000002,right,0,1.3277749999997468,510.5581269000004,510.5581269000004,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-16529098605915005.csv,3,0,left,,0,5,5,5,0,15,15,15,514.0581752000007,514.5581719000002,left,1,2.387930800000504,514.0581752000007,514.0581752000007,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-16529098605915005.csv,6,1,right,,0,5,5,5,0,16,16,16,517.5582290000002,518.0582234000003,right,1,1.127638100000695,517.5582290000002,517.5582290000002,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-16529098605915005.csv,3,1,right,,0,5,5,5,0,17,17,17,521.0582557000007,521.5582721000001,left,0,1.0995050999999876,521.0582557000007,521.0582557000007,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-16529098605915005.csv,7,0,left,,0,5,5,5,0,18,18,18,524.5583156000002,525.0583358000003,left,1,1.7116047999998045,524.5583156000002,524.5583156000002,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-16529098605915005.csv,7,0,left,,0,5,5,5,0,19,19,19,528.0583627000005,528.5583700000007,right,0,1.635579300000245,528.0583627000005,528.0583627000005,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-16529098605915005.csv,,,,,0,5,5,5,,,,,,,,,,,,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
OB-16529098597545102.csv,5,0,left,,0,6,6,6,0,0,0,0,536.2584610000004,536.7584704999999,left,1,0.3313367999999173,536.2584610000004,None,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
OB-16529098597545102.csv,5,1,right,,0,6,6,6,0,1,1,1,539.7585140000001,540.2585250000002,right,1,0.7834989000002679,539.7585140000001,539.7585140000001,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
OB-16529098597545102.csv,5,1,right,,0,6,6,6,0,2,2,2,543.2585400000007,543.7585454,right,1,0.3554781999991974,543.2585400000007,543.2585400000007,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
OB-16529098597545102.csv,2,0,left,,0,6,6,6,0,3,3,3,546.758597,547.2585975000002,left,1,0.7591418000001795,546.758597,546.758597,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
OB-16529098597545102.csv,2,1,right,,0,6,6,6,0,4,4,4,550.2586513000006,550.7586547999999,right,1,0.603178399999706,550.2586513000006,550.2586513000006,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
OB-16529098597545102.csv,2,1,right,,0,6,6,6,0,5,5,5,553.7586872000002,554.2586968000005,right,1,0.4790682000002562,553.7586872000002,553.7586872000002,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
OB-16529098597545102.csv,2,1,right,,0,6,6,6,0,6,6,6,557.2587366000007,557.7587285,right,1,0.4030314999999973,557.2587366000007,557.2587366000007,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
OB-16529098597545102.csv,6,0,left,,0,6,6,6,0,7,7,7,560.7587721,561.2587869000008,left,1,0.5190751000000091,560.7587721,560.7587721,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
OB-16529098597545102.csv,3,0,left,,0,6,6,6,0,8,8,8,564.2588352000002,564.7588374000006,left,1,0.7309147000005396,564.2588352000002,564.2588352000002,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
OB-16529098597545102.csv,6,0,left,,0,6,6,6,0,9,9,9,567.7588694000005,568.2588832000001,left,1,0.8948495000004186,567.7588694000005,567.7588694000005,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
OB-16529098597545102.csv,9,0,left,,0,6,6,6,0,10,10,10,571.2589182000002,571.7589232,left,1,0.7708123999991585,571.2589182000002,571.2589182000002,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
OB-16529098597545102.csv,2,0,left,,0,6,6,6,0,11,11,11,574.7589639000007,575.2589596000007,left,1,0.5029125999999451,574.7589639000007,574.7589639000007,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
OB-16529098597545102.csv,4,0,left,,0,6,6,6,0,12,12,12,578.2590051000006,578.7590268000004,left,1,0.49067659999946045,578.2590051000006,578.2590051000006,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
OB-16529098597545102.csv,6,0,left,,0,6,6,6,0,13,13,13,581.7590390000005,582.2590440000004,left,1,0.7027868999994098,581.7590390000005,581.7590390000005,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
OB-16529098597545102.csv,6,1,right,,0,6,6,6,0,14,14,14,585.2590736000002,585.7590994000002,right,1,0.6426524999997127,585.2590736000002,585.2590736000002,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
OB-16529098597545102.csv,6,1,right,,0,6,6,6,0,15,15,15,588.7591319000003,589.2591418000002,right,1,0.3906554999994114,588.7591319000003,588.7591319000003,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
OB-16529098597545102.csv,6,1,right,,0,6,6,6,0,16,16,16,592.2591932000005,592.7591988000004,right,1,0.3945291999998517,592.2591932000005,592.2591932000005,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
OB-16529098597545102.csv,6,1,right,,0,6,6,6,0,17,17,17,595.7592368000005,596.2592440000008,right,1,0.38256509999973787,595.7592368000005,595.7592368000005,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
OB-16529098597545102.csv,1,0,left,,0,6,6,6,0,18,18,18,599.2592821000007,599.7592831000002,left,1,0.5623530000002575,599.2592821000007,599.2592821000007,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
OB-16529098597545102.csv,7,0,left,,0,6,6,6,0,19,19,19,602.7593226000008,603.2593126000002,left,1,0.50245090000044,602.7593226000008,602.7593226000008,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
OB-16529098597545102.csv,,,,,0,6,6,6,,,,,,,,,,,,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-16529098610107052.csv,7,0,left,,0,7,7,7,0,0,0,0,613.8095007000002,614.3094621,left,1,0.572309099999984,613.8095007000002,None,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-16529098610107052.csv,9,0,left,,0,7,7,7,0,1,1,1,617.3095028000007,617.8095259000002,left,1,0.44807419999960985,617.3095028000007,617.3095028000007,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-16529098610107052.csv,9,0,left,,0,7,7,7,0,2,2,2,620.8095611000008,621.3095533000005,left,1,1.8760907999994743,620.8095611000008,620.8095611000008,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-16529098610107052.csv,5,0,left,,0,7,7,7,0,3,3,3,624.3096104000006,624.8096094000002,left,1,1.3360395999998218,624.3096104000006,624.3096104000006,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-16529098610107052.csv,9,1,right,,0,7,7,7,0,4,4,4,627.8096544,628.3096590000005,right,1,1.1640237000001434,627.8096544,627.8096544,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-16529098610107052.csv,5,1,right,,0,7,7,7,0,5,5,5,631.3096915000006,631.8097087000006,right,1,1.6799098000001322,631.3096915000006,631.3096915000006,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-16529098610107052.csv,1,0,left,,0,7,7,7,0,6,6,6,634.8097348000001,635.3097561000004,left,1,1.1398914000001241,634.8097348000001,634.8097348000001,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-16529098610107052.csv,5,1,right,,0,7,7,7,0,7,7,7,638.3097922000006,638.8098007000008,right,1,0.9199066999999559,638.3097922000006,638.3097922000006,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-16529098610107052.csv,9,0,left,,0,7,7,7,0,8,8,8,641.8098531000005,642.3098399,left,1,1.067678800000067,641.8098531000005,641.8098531000005,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-16529098610107052.csv,4,0,left,,0,7,7,7,0,9,9,9,645.3098699000002,645.8099109000004,left,1,1.0237548999994033,645.3098699000002,645.3098699000002,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-16529098610107052.csv,9,1,right,,0,7,7,7,0,10,10,10,648.8099207000005,649.3099345,right,1,0.4197764999998981,648.8099207000005,648.8099207000005,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-16529098610107052.csv,4,1,right,,0,7,7,7,0,11,11,11,652.3099748000004,652.8099730000004,right,1,1.1114936999993006,652.3099748000004,652.3099748000004,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-16529098610107052.csv,7,0,left,,0,7,7,7,0,12,12,12,655.8100225000007,656.3100198000002,left,1,1.2275602999998227,655.8100225000007,655.8100225000007,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-16529098610107052.csv,8,0,left,,0,7,7,7,0,13,13,13,659.3100639000004,659.8100635000001,left,1,0.8474491999995735,659.3100639000004,659.3100639000004,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-16529098610107052.csv,8,0,left,,0,7,7,7,0,14,14,14,662.8101130000005,663.3101431000005,left,1,1.3795088999995642,662.8101130000005,662.8101130000005,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-16529098610107052.csv,8,1,right,,0,7,7,7,0,15,15,15,666.3101506000003,666.8101550000001,right,1,0.6152638000003208,666.3101506000003,666.3101506000003,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-16529098610107052.csv,2,0,left,,0,7,7,7,0,16,16,16,669.8102041000002,670.3101958000007,left,1,0.5072689999997237,669.8102041000002,669.8102041000002,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-16529098610107052.csv,8,1,right,,0,7,7,7,0,17,17,17,673.3102398000001,673.8102526000002,right,1,0.7352627000000211,673.3102398000001,673.3102398000001,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-16529098610107052.csv,6,0,left,,0,7,7,7,0,18,18,18,676.8102948000005,677.3102908999999,left,1,1.0751293999992413,676.8102948000005,676.8102948000005,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-16529098610107052.csv,8,1,right,,0,7,7,7,0,19,19,19,680.3103404000003,680.8103347000006,right,1,1.2393331000002945,680.3103404000003,680.3103404000003,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-16529098610107052.csv,,,,,0,7,7,7,,,,,,,,,,,,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-1652909860659721.csv,2,0,left,,0,8,8,8,0,0,0,0,688.9438174000006,689.4437927000008,left,1,0.9897736999992048,688.9438174000006,None,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-1652909860659721.csv,7,0,left,,0,8,8,8,0,1,1,1,692.4437929000005,692.9438164000003,left,1,0.4657078999998703,692.4437929000005,692.4437929000005,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-1652909860659721.csv,7,0,left,,0,8,8,8,0,2,2,2,695.9438669000001,696.4438752000005,left,1,1.7017437000004065,695.9438669000001,695.9438669000001,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-1652909860659721.csv,1,0,left,,0,8,8,8,0,3,3,3,699.4439102000006,699.9439319000003,left,1,0.9056351999997787,699.4439102000006,699.4439102000006,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-1652909860659721.csv,1,0,left,,0,8,8,8,0,4,4,4,702.9439711000005,703.4439810000003,left,1,1.6935456000001068,702.9439711000005,702.9439711000005,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-1652909860659721.csv,1,1,right,,0,8,8,8,0,5,5,5,706.4440176000007,706.9440209000004,right,1,0.7373476000002483,706.4440176000007,706.4440176000007,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-1652909860659721.csv,9,0,left,,0,8,8,8,0,6,6,6,709.9440570000006,710.4440587000008,left,1,0.5174653000003673,709.9440570000006,709.9440570000006,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-1652909860659721.csv,1,1,right,,0,8,8,8,0,7,7,7,713.4441020000004,713.9441158,right,1,1.0331230000001597,713.4441020000004,713.4441020000004,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-1652909860659721.csv,9,1,right,,0,8,8,8,0,8,8,8,716.9441519000002,717.4441650000008,right,1,1.1493953999997757,716.9441519000002,716.9441519000002,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-1652909860659721.csv,5,0,left,,0,8,8,8,0,9,9,9,720.4441792000007,720.9442046000004,left,1,0.9610663999992539,720.4441792000007,720.4441792000007,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-1652909860659721.csv,9,1,right,,0,8,8,8,0,10,10,10,723.9442583,724.4442545000002,right,1,1.44502569999986,723.9442583,723.9442583,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-1652909860659721.csv,6,0,left,,0,8,8,8,0,11,11,11,727.4442966000006,727.9442850000005,left,1,0.8091324999995777,727.4442966000006,727.4442966000006,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-1652909860659721.csv,9,1,right,,0,8,8,8,0,12,12,12,730.9443321000008,731.4443497000002,right,1,0.605217299999822,730.9443321000008,730.9443321000008,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-1652909860659721.csv,0,0,left,,0,8,8,8,0,13,13,13,734.4443798000002,734.9443928000001,None,0,,734.4443798000002,734.4443798000002,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-1652909860659721.csv,9,1,right,,0,8,8,8,0,14,14,14,737.9444459000006,738.4444311000007,right,1,2.3729577999993126,737.9444459000006,737.9444459000006,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-1652909860659721.csv,4,0,left,,0,8,8,8,0,15,15,15,741.4444729000006,741.9444780000003,left,1,1.048738599999524,741.4444729000006,741.4444729000006,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-1652909860659721.csv,2,0,left,,0,8,8,8,0,16,16,16,744.9445203000005,745.4445276000006,left,1,1.052730000000338,744.9445203000005,744.9445203000005,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-1652909860659721.csv,4,1,right,,0,8,8,8,0,17,17,17,748.4445660000001,748.9445460000006,right,1,0.3368761000001541,748.4445660000001,748.4445660000001,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-1652909860659721.csv,4,0,left,,0,8,8,8,0,18,18,18,751.9445999,752.4446130000006,left,1,1.8606853999999657,751.9445999,751.9445999,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-1652909860659721.csv,4,1,right,,0,8,8,8,0,19,19,19,755.4446480000006,755.9446504000007,right,1,0.7286801000000196,755.4446480000006,755.4446480000006,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
TB-1652909860659721.csv,,,,,0,8,8,8,,,,,,,,,,,,01,001,2022_Jun_15_1548,n_back,2021.2.3,59.987786486748504,
