task_order,num_stim,match,corr_key,match_num,n_back_loop.thisRepN,n_back_loop.thisTrialN,n_back_loop.thisN,n_back_loop.thisIndex,stim_loop.thisRepN,stim_loop.thisTrialN,stim_loop.thisN,stim_loop.thisIndex,stim_text.started,stim_text.stopped,stim_resp.keys,stim_resp.corr,stim_resp.rt,stim_resp.started,stim_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
TB-16529098622921164.csv,0,1,right,,0,5,5,5,0,12,12,12,477.7578338000003,478.2578381000003,right,1,0.29782259999956295,477.7578338000003,477.7578338000003,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
TB-16529098622921164.csv,6,0,left,,0,5,5,5,0,13,13,13,481.2578497000004,481.75789129999976,left,1,0.36576590000004217,481.2578497000004,481.2578497000004,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
TB-16529098622921164.csv,0,1,right,,0,5,5,5,0,14,14,14,484.7579314000004,485.25794940000014,right,1,0.33768640000016603,484.7579314000004,484.7579314000004,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
TB-16529098622921164.csv,8,0,left,,0,5,5,5,0,15,15,15,488.25799800000004,488.7579977000005,left,1,0.4057063999998718,488.25799800000004,488.25799800000004,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
TB-16529098622921164.csv,1,0,left,,0,5,5,5,0,16,16,16,491.75801800000045,492.2580564,left,1,0.42574060000060854,491.75801800000045,491.75801800000045,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
TB-16529098622921164.csv,9,0,left,,0,5,5,5,0,17,17,17,495.2581123,495.7581086,left,1,0.5415246000002298,495.2581123,495.2581123,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
TB-16529098622921164.csv,0,0,left,,0,5,5,5,0,18,18,18,498.7581471000003,499.2581621999998,left,1,0.4816142999998192,498.7581471000003,498.7581471000003,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
TB-16529098622921164.csv,4,0,left,,0,5,5,5,0,19,19,19,502.25821480000013,502.7582202000003,left,1,0.4535839999998643,502.25821480000013,502.25821480000013,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
TB-16529098622921164.csv,,,,,0,5,5,5,,,,,,,,,,,,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
ZB-match_1-16529098618580995.csv,3,0,left,1,0,6,6,6,0,0,0,0,510.4416548999998,510.9416824,left,1,0.4300007000001642,510.4416548999998,None,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
ZB-match_1-16529098618580995.csv,6,0,left,1,0,6,6,6,0,1,1,1,513.9417287000006,514.4417272999999,left,1,0.4021232000004602,513.9417287000006,513.9417287000006,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
ZB-match_1-16529098618580995.csv,8,0,left,1,0,6,6,6,0,2,2,2,517.4417844999998,517.9418074000005,left,1,0.533988700000009,517.4417844999998,517.4417844999998,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
ZB-match_1-16529098618580995.csv,8,0,left,1,0,6,6,6,0,3,3,3,520.9418328000002,521.4418464999999,left,1,0.34599140000045736,520.9418328000002,520.9418328000002,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
ZB-match_1-16529098618580995.csv,5,0,left,1,0,6,6,6,0,4,4,4,524.4418956,524.9418949999999,left,1,0.41378399999939575,524.4418956,524.4418956,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
ZB-match_1-16529098618580995.csv,1,1,right,1,0,6,6,6,0,5,5,5,527.9419439000003,528.4419586000004,right,1,0.3219896000000517,527.9419439000003,527.9419439000003,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
ZB-match_1-16529098618580995.csv,2,0,left,1,0,6,6,6,0,6,6,6,531.4420044999997,531.9420204999997,left,1,0.35784419999981765,531.4420044999997,531.4420044999997,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
ZB-match_1-16529098618580995.csv,4,0,left,1,0,6,6,6,0,7,7,7,534.9420356999999,535.4420723000003,left,1,0.3137931999999637,534.9420356999999,534.9420356999999,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
ZB-match_1-16529098618580995.csv,1,1,right,1,0,6,6,6,0,8,8,8,538.4420934999998,538.9421216000001,right,1,0.5416377000001376,538.4420934999998,538.4420934999998,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
ZB-match_1-16529098618580995.csv,1,1,right,1,0,6,6,6,0,9,9,9,541.9421677,542.4421828000004,right,1,0.3696961999994528,541.9421677,541.9421677,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
ZB-match_1-16529098618580995.csv,1,1,right,1,0,6,6,6,0,10,10,10,545.4422208000005,545.9422321000002,right,1,0.3256316999995761,545.4422208000005,545.4422208000005,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
ZB-match_1-16529098618580995.csv,0,0,left,1,0,6,6,6,0,11,11,11,548.9422737000004,549.4422811000004,left,1,0.34533379999993485,548.9422737000004,548.9422737000004,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
ZB-match_1-16529098618580995.csv,1,1,right,1,0,6,6,6,0,12,12,12,552.4423355999998,552.9423507000001,right,1,0.4133289999999761,552.4423355999998,552.4423355999998,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
ZB-match_1-16529098618580995.csv,1,1,right,1,0,6,6,6,0,13,13,13,555.9424115000002,556.4423888000001,right,1,0.30532579999999143,555.9424115000002,555.9424115000002,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
ZB-match_1-16529098618580995.csv,1,1,right,1,0,6,6,6,0,14,14,14,559.4424553999997,559.9424508000002,right,1,0.32521429999997054,559.4424553999997,559.4424553999997,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
ZB-match_1-16529098618580995.csv,2,0,left,1,0,6,6,6,0,15,15,15,562.9424934999997,563.4425173,left,1,0.3771671000004062,562.9424934999997,562.9424934999997,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
ZB-match_1-16529098618580995.csv,4,0,left,1,0,6,6,6,0,16,16,16,566.4425603,566.942548,left,1,0.5091304000006858,566.4425603,566.4425603,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
ZB-match_1-16529098618580995.csv,1,1,right,1,0,6,6,6,0,17,17,17,569.9425735000004,570.4426068000002,right,1,0.40121499999986554,569.9425735000004,569.9425735000004,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
ZB-match_1-16529098618580995.csv,8,0,left,1,0,6,6,6,0,18,18,18,573.4426528000004,573.9426829000004,left,1,0.34110210000017105,573.4426528000004,573.4426528000004,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
ZB-match_1-16529098618580995.csv,1,1,right,1,0,6,6,6,0,19,19,19,576.9426844999998,577.4427225,right,1,0.36100509999960195,576.9426844999998,576.9426844999998,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
ZB-match_1-16529098618580995.csv,,,,,0,6,6,6,,,,,,,,,,,,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
OB-16529098621178048.csv,9,0,left,,0,7,7,7,0,0,0,0,585.0762513999998,585.5761800999999,None,0,,585.0762513999998,None,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
OB-16529098621178048.csv,0,0,left,,0,7,7,7,0,1,1,1,588.5762360999997,589.0762144999999,None,0,,588.5762360999997,588.5762360999997,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
OB-16529098621178048.csv,5,0,left,,0,7,7,7,0,2,2,2,592.0762824000003,592.5762844000001,left,1,0.3957100999996328,592.0762824000003,592.0762824000003,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
OB-16529098621178048.csv,5,1,right,,0,7,7,7,0,3,3,3,595.5763176,596.0763600999999,right,1,0.287435799999912,595.5763176,595.5763176,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
OB-16529098621178048.csv,5,1,right,,0,7,7,7,0,4,4,4,599.0764037999998,599.5764098,right,1,0.5153007999997499,599.0764037999998,599.0764037999998,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
OB-16529098621178048.csv,7,0,left,,0,7,7,7,0,5,5,5,602.5764439000004,603.0764796000003,left,1,0.4071762999992643,602.5764439000004,602.5764439000004,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
OB-16529098621178048.csv,0,0,left,,0,7,7,7,0,6,6,6,606.0765088999997,606.5765001,left,1,0.4592286000006425,606.0765088999997,606.0765088999997,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
OB-16529098621178048.csv,0,1,right,,0,7,7,7,0,7,7,7,609.5765576000003,610.0765742000003,right,1,0.28730349999932514,609.5765576000003,609.5765576000003,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
OB-16529098621178048.csv,9,0,left,,0,7,7,7,0,8,8,8,613.0765971000001,613.5766331000004,left,1,0.38708479999968404,613.0765971000001,613.0765971000001,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
OB-16529098621178048.csv,9,1,right,,0,7,7,7,0,9,9,9,616.5766441000005,617.0766825999999,right,1,0.3272836999994979,616.5766441000005,616.5766441000005,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
OB-16529098621178048.csv,4,0,left,,0,7,7,7,0,10,10,10,620.0767387000005,620.5767568000001,left,1,0.39543460000004416,620.0767387000005,620.0767387000005,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
OB-16529098621178048.csv,4,1,right,,0,7,7,7,0,11,11,11,623.5767544,624.0767830000004,right,1,0.4150690000005852,623.5767544,623.5767544,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
OB-16529098621178048.csv,3,0,left,,0,7,7,7,0,12,12,12,627.0768373000001,627.5768489000002,left,1,0.4670914999996967,627.0768373000001,627.0768373000001,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
OB-16529098621178048.csv,3,1,right,,0,7,7,7,0,13,13,13,630.5768969000001,631.0768876000002,right,1,0.27876170000035927,630.5768969000001,630.5768969000001,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
OB-16529098621178048.csv,6,0,left,,0,7,7,7,0,14,14,14,634.0769535,634.5769612000004,left,1,0.37871159999940573,634.0769535,634.0769535,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
OB-16529098621178048.csv,0,0,left,,0,7,7,7,0,15,15,15,637.5770081999999,638.0770117000002,left,1,0.494729300000472,637.5770081999999,637.5770081999999,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
OB-16529098621178048.csv,3,0,left,,0,7,7,7,0,16,16,16,641.0770713000002,641.5770687000004,left,1,0.40258859999994456,641.0770713000002,641.0770713000002,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
OB-16529098621178048.csv,4,0,left,,0,7,7,7,0,17,17,17,644.5771105000003,645.0771156000001,left,1,0.4705946000003678,644.5771105000003,644.5771105000003,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
OB-16529098621178048.csv,4,1,right,,0,7,7,7,0,18,18,18,648.0771584000004,648.5771609000003,right,1,0.3145264999993742,648.0771584000004,648.0771584000004,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
OB-16529098621178048.csv,4,1,right,,0,7,7,7,0,19,19,19,651.5772094000004,652.0772182999999,right,1,0.31864889999997104,651.5772094000004,651.5772094000004,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
OB-16529098621178048.csv,,,,,0,7,7,7,,,,,,,,,,,,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
OB-16529098622725177.csv,7,0,left,,0,8,8,8,0,0,0,0,664.1107639000002,664.6107414999997,left,1,1.3530382999997528,664.1107639000002,None,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
OB-16529098622725177.csv,7,1,right,,0,8,8,8,0,1,1,1,667.6108015999998,668.1108107,right,1,0.31705849999980273,667.6108015999998,667.6108015999998,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
OB-16529098622725177.csv,0,0,left,,0,8,8,8,0,2,2,2,671.1108598999999,671.6108560000002,left,1,0.4008842999992339,671.1108598999999,671.1108598999999,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
OB-16529098622725177.csv,0,1,right,,0,8,8,8,0,3,3,3,674.6109016999999,675.1109174000003,right,1,0.5166801000004853,674.6109016999999,674.6109016999999,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
OB-16529098622725177.csv,0,1,right,,0,8,8,8,0,4,4,4,678.1109625999998,678.6109773999997,right,1,0.328670100000636,678.1109625999998,678.1109625999998,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
OB-16529098622725177.csv,6,0,left,,0,8,8,8,0,5,5,5,681.6110291000005,682.1109919,left,1,0.3966869999994742,681.6110291000005,681.6110291000005,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
OB-16529098622725177.csv,6,1,right,,0,8,8,8,0,6,6,6,685.1110650999999,685.6110993000002,right,1,0.4488144999995711,685.1110650999999,685.1110650999999,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
OB-16529098622725177.csv,5,0,left,,0,8,8,8,0,7,7,7,688.6111326,689.1111575000004,left,1,0.6126080999993064,688.6111326,688.6111326,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
OB-16529098622725177.csv,9,0,left,,0,8,8,8,0,8,8,8,692.1111906000006,692.6111953,left,1,0.5044981999999436,692.1111906000006,692.1111906000006,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
OB-16529098622725177.csv,1,0,left,,0,8,8,8,0,9,9,9,695.6112383999998,696.1112499999999,left,1,0.4604683000006844,695.6112383999998,695.6112383999998,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
OB-16529098622725177.csv,1,1,right,,0,8,8,8,0,10,10,10,699.1112961999997,699.6113022999998,right,1,0.33653789999971195,699.1112961999997,699.1112961999997,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
OB-16529098622725177.csv,1,1,right,,0,8,8,8,0,11,11,11,702.6113405000006,703.1113474000003,right,1,0.32441930000004504,702.6113405000006,702.6113405000006,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
OB-16529098622725177.csv,4,0,left,,0,8,8,8,0,12,12,12,706.1114096000001,706.6114158999999,left,1,0.3922773000003872,706.1114096000001,706.1114096000001,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
OB-16529098622725177.csv,4,1,right,,0,8,8,8,0,13,13,13,709.6114324999999,710.1114459,left,0,0.4123549000005369,709.6114324999999,709.6114324999999,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
OB-16529098622725177.csv,5,0,left,,0,8,8,8,0,14,14,14,713.1115093999997,713.6115167999997,left,1,0.4321931999993467,713.1115093999997,713.1115093999997,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
OB-16529098622725177.csv,2,0,left,,0,8,8,8,0,15,15,15,716.6115471000003,717.1115931000004,left,1,0.5321329999997033,716.6115471000003,716.6115471000003,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
OB-16529098622725177.csv,8,0,left,,0,8,8,8,0,16,16,16,720.1116152000004,720.6116265,left,1,0.6000047999996241,720.1116152000004,720.1116152000004,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
OB-16529098622725177.csv,1,0,left,,0,8,8,8,0,17,17,17,723.6116737000002,724.1116897000002,left,1,0.41204500000003463,723.6116737000002,723.6116737000002,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
OB-16529098622725177.csv,1,1,right,,0,8,8,8,0,18,18,18,727.1117340999999,727.6117341999998,right,1,0.3360198999998829,727.1117340999999,727.1117340999999,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
OB-16529098622725177.csv,1,1,right,,0,8,8,8,0,19,19,19,730.6117915000004,731.1117942999999,right,1,0.33999409999978525,730.6117915000004,730.6117915000004,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
OB-16529098622725177.csv,,,,,0,8,8,8,,,,,,,,,,,,02,001,2022_Jun_17_1440,n_back,2021.2.3,60.0228206763731,
