task_order,stim_time,inter_stim_time,x_pos,y_pos,match,corr_key,main_loop.thisRepN,main_loop.thisTrialN,main_loop.thisN,main_loop.thisIndex,vSAT_loop.thisRepN,vSAT_loop.thisTrialN,vSAT_loop.thisN,vSAT_loop.thisIndex,inter_stim_text.started,inter_stim_text.stopped,vSAT_square.started,vSAT_square.stopped,stim_resp.keys,stim_resp.corr,stim_resp.rt,stim_resp.started,stim_resp.stopped,response_sound.started,response_sound.stopped,feedback_sound.started,feedback_sound.stopped,participant,session,date,expName,psychopyVersion,frameRate,
SAT_stims-16529098615025146.csv,0.028999999999999998,2,0,0,0,left,0,2,2,2,0,22,22,22,276.9153782000001,None,278.91540910000003,None,left,1,0.618138700000145,278.94875009999987,None,279.0320698399999,None,279.58208543999996,None,02,001,2022_Jun_17_1342,vSAT,2021.2.3,59.9714895539394,
SAT_stims-16529098615025146.csv,0.05,3,0,0,1,right,0,2,2,2,0,23,23,23,280.09876140000006,None,283.0988172,None,right,1,0.4818933999999899,283.14880879999987,None,283.23214074000003,None,283.6654603799999,None,02,001,2022_Jun_17_1342,vSAT,2021.2.3,59.9714895539394,
SAT_stims-16529098615025146.csv,0.017,3,0,0,1,right,0,2,2,2,0,24,24,24,284.18218350000006,None,287.1822178,None,right,1,0.46312349999993785,287.2155594999999,None,287.2988780399999,None,287.71554568,None,02,001,2022_Jun_17_1342,vSAT,2021.2.3,59.9714895539394,
SAT_stims-16529098615025146.csv,0.028999999999999998,2,0,0,1,right,0,2,2,2,0,25,25,25,288.23222839999994,None,290.23226079999995,None,right,1,0.43723369999997885,290.2655866,None,290.34892814000006,None,290.74893388,None,02,001,2022_Jun_17_1342,vSAT,2021.2.3,59.9714895539394,
SAT_stims-16529098615025146.csv,0.05,2,0,0,0,left,0,2,2,2,0,26,26,26,291.2655835999999,None,293.2656445,None,left,1,0.8590292999999747,293.31564490000005,None,293.39900754,None,294.1989982400001,None,02,001,2022_Jun_17_1342,vSAT,2021.2.3,59.9714895539394,
SAT_stims-16529098615025146.csv,0.05,2,0,0,0,left,0,2,2,2,0,27,27,27,294.7156765,None,296.71569980000004,None,left,1,0.7371914999998808,296.76568799999995,None,296.84901143999997,None,297.5323656399999,None,02,001,2022_Jun_17_1342,vSAT,2021.2.3,59.9714895539394,
SAT_stims-16529098615025146.csv,0.017,2,0,0,1,right,0,2,2,2,0,28,28,28,298.04905310000004,None,300.04906200000005,None,right,1,0.4602247999998781,300.0824089,None,300.16574864,None,300.58238388000007,None,02,001,2022_Jun_17_1342,vSAT,2021.2.3,59.9714895539394,
SAT_stims-16529098615025146.csv,0.028999999999999998,2,0,0,0,left,0,2,2,2,0,29,29,29,301.09909689999995,None,303.09910390000005,None,left,1,0.6262667000000874,303.1324528,None,303.2157967399999,None,303.7824662399999,None,02,001,2022_Jun_17_1342,vSAT,2021.2.3,59.9714895539394,
SAT_stims-16529098615025146.csv,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,02,001,2022_Jun_17_1342,vSAT,2021.2.3,59.9714895539394,
vSAT_stims-1652909861517474.csv,0.017,2,0.25,-0.25,0,left,0,3,3,3,0,0,0,0,314.7159816000001,None,316.71603600000003,None,left,1,0.7055012999999235,316.74935159999995,None,316.8326646399999,None,317.48267233999997,None,02,001,2022_Jun_17_1342,vSAT,2021.2.3,59.9714895539394,
vSAT_stims-1652909861517474.csv,0.05,1,-0.25,0.25,1,right,0,3,3,3,0,1,1,1,317.9993505,None,318.99937610000006,None,right,1,0.437388300000066,319.04937500000005,None,319.1327096400001,None,319.53269678000004,None,02,001,2022_Jun_17_1342,vSAT,2021.2.3,59.9714895539394,
vSAT_stims-1652909861517474.csv,0.05,2,0.0,0.0,1,right,0,3,3,3,0,2,2,2,320.04937330000007,None,322.0494335000001,None,right,1,0.4274327999999059,322.09941660000004,None,322.1827469400001,None,322.56609298,None,02,001,2022_Jun_17_1342,vSAT,2021.2.3,59.9714895539394,
vSAT_stims-1652909861517474.csv,0.028999999999999998,2,0.0,0.0,0,left,0,3,3,3,0,3,3,3,323.06609679999997,None,325.0661273999999,None,left,1,0.5792937999999594,325.0994722999999,None,325.18280813999996,None,325.6994760400001,None,02,001,2022_Jun_17_1342,vSAT,2021.2.3,59.9714895539394,
vSAT_stims-1652909861517474.csv,0.05,3,-0.25,0.25,0,left,0,3,3,3,0,4,4,4,326.2161561999999,None,329.2161925999999,None,left,1,0.4924943999999414,329.26620849999995,None,329.34953634000004,None,329.79953158,None,02,001,2022_Jun_17_1342,vSAT,2021.2.3,59.9714895539394,
vSAT_stims-1652909861517474.csv,0.028999999999999998,1,0.25,0.25,0,left,0,3,3,3,0,5,5,5,330.3162230999999,None,331.31625929999996,None,left,1,0.5852383000001282,331.34957959999997,None,331.43289323999994,None,331.96625234000004,None,02,001,2022_Jun_17_1342,vSAT,2021.2.3,59.9714895539394,
vSAT_stims-1652909861517474.csv,0.017,2,0.25,0.25,0,left,0,3,3,3,0,6,6,6,332.46634560000007,None,334.4663174,None,left,1,0.44318379999981516,334.49962800000003,None,334.5829469399999,None,334.9829627800001,None,02,001,2022_Jun_17_1342,vSAT,2021.2.3,59.9714895539394,
vSAT_stims-1652909861517474.csv,0.028999999999999998,1,-0.25,0.25,0,left,0,3,3,3,0,7,7,7,335.4996409999999,None,336.4996464000001,None,left,1,0.601829700000053,336.5329916999999,None,336.6163451400001,None,337.16631674,None,02,001,2022_Jun_17_1342,vSAT,2021.2.3,59.9714895539394,
vSAT_stims-1652909861517474.csv,0.028999999999999998,2,-0.25,-0.25,0,left,0,3,3,3,0,8,8,8,337.66635339999993,None,339.6663584999999,None,left,1,0.5231979000000138,339.6997044,None,339.78298884,None,340.2497203399999,None,02,001,2022_Jun_17_1342,vSAT,2021.2.3,59.9714895539394,
vSAT_stims-1652909861517474.csv,0.05,2,0.25,0.25,1,right,0,3,3,3,0,9,9,9,340.7663686000001,None,342.7664199999999,None,right,1,0.3983037000000422,342.8164148999999,None,342.89974614,None,343.2330786400001,343.74975470000004,02,001,2022_Jun_17_1342,vSAT,2021.2.3,59.9714895539394,
vSAT_stims-1652909861517474.csv,0.028999999999999998,3,0.0,0.0,1,right,0,3,3,3,0,10,10,10,343.7664371000001,None,346.7664689999999,None,right,1,0.5270915000000969,346.79980249999994,None,346.8831421400001,None,347.3498035400001,None,02,001,2022_Jun_17_1342,vSAT,2021.2.3,59.9714895539394,
vSAT_stims-1652909861517474.csv,0.05,2,0.25,-0.25,1,right,0,3,3,3,0,11,11,11,347.8664956,None,349.86653449999994,None,right,1,0.3382673999999497,349.9164969000001,None,349.9998484399999,None,350.29986778,None,02,001,2022_Jun_17_1342,vSAT,2021.2.3,59.9714895539394,
vSAT_stims-1652909861517474.csv,0.05,3,-0.25,0.25,1,right,0,3,3,3,0,12,12,12,350.81654649999996,None,353.8165773999999,None,right,1,0.516179799999918,353.8665630999999,None,353.9499091400001,None,354.41659394000004,None,02,001,2022_Jun_17_1342,vSAT,2021.2.3,59.9714895539394,
vSAT_stims-1652909861517474.csv,0.028999999999999998,3,-0.25,0.25,1,right,0,3,3,3,0,13,13,13,354.9167192,None,357.9166548999999,None,right,1,0.6249734000000444,357.94999559999997,None,358.03331964,None,358.5999841399999,None,02,001,2022_Jun_17_1342,vSAT,2021.2.3,59.9714895539394,
vSAT_stims-1652909861517474.csv,0.05,3,0.25,0.25,0,left,0,3,3,3,0,14,14,14,359.11666560000003,None,362.11671869999986,None,left,1,0.6960982999999032,362.1666969999999,None,362.2500505399999,None,362.88340634,None,02,001,2022_Jun_17_1342,vSAT,2021.2.3,59.9714895539394,
vSAT_stims-1652909861517474.csv,0.05,3,0.25,-0.25,0,left,0,3,3,3,0,15,15,15,363.4000761,None,366.40012290000004,None,left,1,0.6684715999999753,366.4501121999999,None,366.5334413399999,None,367.1501137399999,None,02,001,2022_Jun_17_1342,vSAT,2021.2.3,59.9714895539394,
vSAT_stims-1652909861517474.csv,0.05,3,-0.25,0.25,0,left,0,3,3,3,0,16,16,16,367.66680629999996,None,370.6668614,None,left,1,0.673855599999797,370.7168609999999,None,370.8001970399999,371.2335137,371.41685764000005,None,02,001,2022_Jun_17_1342,vSAT,2021.2.3,59.9714895539394,
vSAT_stims-1652909861517474.csv,0.017,3,0.25,0.25,0,left,0,3,3,3,0,17,17,17,371.9335051999999,None,374.9335315999999,None,left,1,0.8880573999999797,374.96688619999986,None,375.05021044000006,375.4838465,375.8835830399999,None,02,001,2022_Jun_17_1342,vSAT,2021.2.3,59.9714895539394,
vSAT_stims-1652909861517474.csv,0.05,2,-0.25,0.25,1,right,0,3,3,3,0,18,18,18,376.40023599999995,None,378.40033859999994,None,left,0,0.6364898000001631,378.4503187,None,378.53363004,None,379.11699794,None,02,001,2022_Jun_17_1342,vSAT,2021.2.3,59.9714895539394,
vSAT_stims-1652909861517474.csv,0.05,2,0.25,0.25,1,right,0,3,3,3,0,19,19,19,379.6336303999999,None,381.63364909999996,None,right,1,0.4750192999999854,381.6836653999999,None,381.7670109399999,None,382.2003696800001,None,02,001,2022_Jun_17_1342,vSAT,2021.2.3,59.9714895539394,
vSAT_stims-1652909861517474.csv,0.05,2,0.25,-0.25,0,left,0,3,3,3,0,20,20,20,382.71700629999987,None,384.71708409999997,None,left,1,0.7356746999998904,384.76702049999994,None,384.85039014,385.2837778999999,385.5337577399999,None,02,001,2022_Jun_17_1342,vSAT,2021.2.3,59.9714895539394,
vSAT_stims-1652909861517474.csv,0.017,3,0.0,0.0,0,left,0,3,3,3,0,21,21,21,386.0504106000001,None,389.05045889999997,None,left,1,0.4828885000001719,389.08377139999993,None,389.1671460400001,None,389.60047668000004,None,02,001,2022_Jun_17_1342,vSAT,2021.2.3,59.9714895539394,
vSAT_stims-1652909861517474.csv,0.017,1,0.0,0.0,1,right,0,3,3,3,0,22,22,22,390.1171603,None,391.11716239999987,None,right,1,0.4322652000000744,391.15047860000004,None,391.2338313399999,None,391.61718878,None,02,001,2022_Jun_17_1342,vSAT,2021.2.3,59.9714895539394,
vSAT_stims-1652909861517474.csv,0.05,1,0.25,0.25,1,right,0,3,3,3,0,23,23,23,392.1338685999999,None,393.1338622999999,None,right,1,0.3828575000000001,393.1838700999999,None,393.2671751399999,None,393.60057257999995,None,02,001,2022_Jun_17_1342,vSAT,2021.2.3,59.9714895539394,
vSAT_stims-1652909861517474.csv,0.05,3,0.0,0.0,1,right,0,3,3,3,0,24,24,24,394.1172302,None,397.117256,None,right,1,0.4315893000000415,397.1672739999999,None,397.2505933400001,None,397.63392998000006,None,02,001,2022_Jun_17_1342,vSAT,2021.2.3,59.9714895539394,
vSAT_stims-1652909861517474.csv,0.05,1,-0.25,0.25,0,left,0,3,3,3,0,25,25,25,398.15062349999994,None,399.15062809999995,None,left,1,0.542111499999919,399.20065320000003,None,399.28394104,None,399.76734003999997,None,02,001,2022_Jun_17_1342,vSAT,2021.2.3,59.9714895539394,
vSAT_stims-1652909861517474.csv,0.028999999999999998,2,-0.25,0.25,0,left,0,3,3,3,0,26,26,26,400.2839813999999,None,402.28403660000004,None,left,1,0.6254696999999396,402.31734159999996,None,402.4006666399999,None,402.96737003999993,None,02,001,2022_Jun_17_1342,vSAT,2021.2.3,59.9714895539394,
vSAT_stims-1652909861517474.csv,0.017,2,-0.25,0.25,1,right,0,3,3,3,0,27,27,27,403.48403099999996,None,405.48411699999997,None,right,1,0.43370549999985997,405.51739470000007,None,405.6007196399999,None,405.98402567999995,None,02,001,2022_Jun_17_1342,vSAT,2021.2.3,59.9714895539394,
vSAT_stims-1652909861517474.csv,0.05,2,0.25,0.25,1,right,0,3,3,3,0,28,28,28,406.50073840000005,None,408.50077669999996,None,right,1,0.4078692000000501,408.5508003,None,408.6340966399999,None,409.00077228,None,02,001,2022_Jun_17_1342,vSAT,2021.2.3,59.9714895539394,
vSAT_stims-1652909861517474.csv,0.028999999999999998,1,0.0,0.0,1,right,0,3,3,3,0,29,29,29,409.51747610000007,None,410.5174886,None,right,1,0.3759857000000011,410.5507757999999,None,410.6341198400001,None,410.96746348,None,02,001,2022_Jun_17_1342,vSAT,2021.2.3,59.9714895539394,
vSAT_stims-1652909861517474.csv,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,02,001,2022_Jun_17_1342,vSAT,2021.2.3,59.9714895539394,
