task_order,inter_stim_interval,GNG_stim,match,corr_key,inter_stim_inverval,GNG_loop.thisRepN,GNG_loop.thisTrialN,GNG_loop.thisN,GNG_loop.thisIndex,GNG_block.thisRepN,GNG_block.thisTrialN,GNG_block.thisN,GNG_block.thisIndex,inter_stim_plus.started,inter_stim_plus.stopped,go_resp.keys,go_resp.corr,go_resp.rt,go_resp.started,go_resp.stopped,go_image.started,go_image.stopped,participant,session,date,expName,psychopyVersion,frameRate,
GNG_stims-16529098615638611.csv,,go_stimuli\puppy_8.jpg,1,space,5.5,0,1,1,1,0,8,8,8,198.23617149999973,None,space,1,0.4824946000003365,202.2531842999997,None,202.2531842999997,None,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
GNG_stims-16529098615638611.csv,,go_stimuli\puppy_29.jpg,1,space,6.0,0,1,1,1,0,9,9,9,202.75286989999995,None,space,1,0.49241650000021764,206.80322269999988,None,206.80322269999988,207.30294920000006,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
GNG_stims-16529098615638611.csv,,no_go_stimuli\spider_16.jpeg,0,None,6.0,0,1,1,1,0,10,10,10,207.31961599999977,None,None,1,,211.37013069999966,None,211.37013069999966,211.86969649999992,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
GNG_stims-16529098615638611.csv,,no_go_stimuli\spider_28.jpg,0,None,6.0,0,1,1,1,0,11,11,11,214.33639549999998,None,None,1,,218.9367443000001,None,218.9367443000001,219.43650079999998,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
GNG_stims-16529098615638611.csv,,no_go_stimuli\spider_15.jpeg,0,None,6.5,0,1,1,1,0,12,12,12,221.35316839999996,None,None,1,,225.42023040000004,None,225.42023040000004,225.91988020000008,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
GNG_stims-16529098615638611.csv,,no_go_stimuli\spider_11.jpeg,0,None,5.5,0,1,1,1,0,13,13,13,228.36996109999973,None,None,1,,232.4202664999998,None,232.4202664999998,232.9199862999999,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
GNG_stims-16529098615638611.csv,,no_go_stimuli\spider_17.jpeg,0,None,6.0,0,1,1,1,0,14,14,14,235.38669039999968,None,None,1,,239.4204092,None,239.4204092,239.9201178999997,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
GNG_stims-16529098615638611.csv,,no_go_stimuli\spider_13.jpeg,0,None,4.5,0,1,1,1,0,15,15,15,242.40353359999972,None,None,1,,246.45382919999975,None,246.45382919999975,246.95356569999967,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
GNG_stims-16529098615638611.csv,,go_stimuli\puppy_6.jpg,1,space,4.5,0,1,1,1,0,16,16,16,249.42027460000008,None,space,1,0.5303971999996975,253.4373172999999,None,253.4373172999999,253.93700480000007,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
GNG_stims-16529098615638611.csv,,go_stimuli\puppy_5.jpg,1,space,5.5,0,1,1,1,0,17,17,17,253.98700869999993,None,space,1,0.6484145999997963,258.08736659999977,None,258.08736659999977,258.5871143999998,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
GNG_stims-16529098615638611.csv,,go_stimuli\puppy_19.jpeg,1,space,5.0,0,1,1,1,0,18,18,18,258.75374569999985,None,space,1,0.379634200000055,262.8041097999999,None,262.8041097999999,None,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
GNG_stims-16529098615638611.csv,,no_go_stimuli\spider_8.jpeg,0,None,5.5,0,1,1,1,0,19,19,19,263.2038325999997,None,None,1,,267.40419380000003,None,267.40419380000003,267.9039023999999,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
GNG_stims-16529098615638611.csv,,,,,,0,1,1,1,,,,,,,,,,,,,,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
go_stims-16529098615648582.csv,4.5,go_stimuli\puppy_28.jpg,1,space,,0,2,2,2,0,0,0,0,275.470695,None,space,1,0.45857640000031097,280.02105140000003,None,280.02105140000003,None,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
go_stims-16529098615648582.csv,5.0,go_stimuli\puppy_29.jpg,1,space,,0,2,2,2,0,1,1,1,280.5041008999997,None,space,1,0.3656231999998454,285.5541794999999,None,285.5541794999999,None,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
go_stims-16529098615648582.csv,4.0,go_stimuli\puppy_20.jpeg,1,space,,0,2,2,2,0,2,2,2,285.93750150000005,None,space,1,0.31702850000010585,289.9547620999997,None,289.9547620999997,None,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
go_stims-16529098615648582.csv,6.5,go_stimuli\puppy_2.jpg,1,space,,0,2,2,2,0,3,3,3,290.28754469999967,None,space,1,0.3463670999999522,296.8212678,None,296.8212678,None,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
go_stims-16529098615648582.csv,5.0,go_stimuli\puppy_19.jpeg,1,space,,0,2,2,2,0,4,4,4,297.1876530999998,None,space,1,0.3536437999996451,302.23803640000006,None,302.23803640000006,None,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
go_stims-16529098615648582.csv,6.5,go_stimuli\puppy_6.jpg,1,space,,0,2,2,2,0,5,5,5,302.6210680999998,None,space,1,0.46157979999998133,309.1381529,None,309.1381529,None,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
go_stims-16529098615648582.csv,5.5,go_stimuli\puppy_3.jpg,1,space,,0,2,2,2,0,6,6,6,309.62118250000003,None,space,1,0.4614752000002227,315.1383516000001,None,315.1383516000001,None,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
go_stims-16529098615648582.csv,5.5,go_stimuli\puppy_16.jpeg,1,space,,0,2,2,2,0,7,7,7,315.6213106,None,space,1,0.3337409000000662,321.1380581999997,None,321.1380581999997,None,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
go_stims-16529098615648582.csv,4.0,go_stimuli\puppy_30.jpg,1,space,,0,2,2,2,0,8,8,8,321.4880543999998,None,space,1,0.4780633999998827,325.52174289999994,None,325.52174289999994,None,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
go_stims-16529098615648582.csv,6.5,go_stimuli\puppy_15.jpeg,1,space,,0,2,2,2,0,9,9,9,326.0214572,None,space,1,0.4044973999998547,332.5551799,None,332.5551799,None,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
go_stims-16529098615648582.csv,4.5,go_stimuli\puppy_25.jpeg,1,space,,0,2,2,2,0,10,10,10,332.988206,None,space,1,0.36645339999995485,337.5052631999997,None,337.5052631999997,None,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
go_stims-16529098615648582.csv,5.0,go_stimuli\puppy_18.jpeg,1,space,,0,2,2,2,0,11,11,11,337.88832060000004,None,space,1,0.3250358000000233,342.93868699999985,None,342.93868699999985,None,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
go_stims-16529098615648582.csv,6.0,go_stimuli\puppy_22.jpeg,1,space,,0,2,2,2,0,12,12,12,343.2884021,None,space,1,0.3735941999998431,349.32212619999973,None,349.32212619999973,None,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
go_stims-16529098615648582.csv,6.0,go_stimuli\puppy_12.jpeg,1,space,,0,2,2,2,0,13,13,13,349.7218101999997,None,space,1,0.29159619999973074,355.7722340999999,None,355.7722340999999,None,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
go_stims-16529098615648582.csv,4.5,go_stimuli\puppy_26.jpeg,1,space,,0,2,2,2,0,14,14,14,356.0885985,None,space,1,0.27345299999979034,360.62227059999987,None,360.62227059999987,None,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
go_stims-16529098615648582.csv,5.0,go_stimuli\puppy_14.jpeg,1,space,,0,2,2,2,0,15,15,15,360.9219677000001,None,space,1,0.36399200000005294,365.95569639999985,None,365.95569639999985,None,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
go_stims-16529098615648582.csv,4.0,go_stimuli\puppy_10.jpg,1,space,,0,2,2,2,0,16,16,16,366.3387604999998,None,space,1,0.428233299999647,370.35548089999975,None,370.35548089999975,None,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
go_stims-16529098615648582.csv,5.5,go_stimuli\puppy_13.jpg,1,space,,0,2,2,2,0,17,17,17,370.8054956000001,None,space,1,0.2840403999998671,376.35587559999976,None,376.35587559999976,None,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
go_stims-16529098615648582.csv,4.0,go_stimuli\puppy_8.jpg,1,space,,0,2,2,2,0,18,18,18,376.6555886000001,None,space,1,0.3837232999999287,380.6723419,None,380.6723419,None,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
go_stims-16529098615648582.csv,6.5,go_stimuli\puppy_23.jpeg,1,space,,0,2,2,2,0,19,19,19,381.07232239999985,None,space,1,0.31329569999979867,387.6224413,None,387.6224413,None,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
go_stims-16529098615648582.csv,,,,,,0,2,2,2,,,,,,,,,,,,,,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
GNG_stims-16529098615798173.csv,,go_stimuli\puppy_10.jpg,1,space,6.5,0,3,3,3,0,0,0,0,392.0224884999998,None,space,1,0.4366678999999749,398.5392606999999,None,398.5392606999999,None,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
GNG_stims-16529098615798173.csv,,no_go_stimuli\spider_3.jpeg,0,None,5.5,0,3,3,3,0,1,1,1,399.0059492999999,None,None,1,,405.6897871000001,None,405.6897871000001,406.1893746999999,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
GNG_stims-16529098615798173.csv,,no_go_stimuli\spider_7.jpeg,0,None,6.0,0,3,3,3,0,2,2,2,408.5227553999998,None,None,1,,415.18975379999983,None,415.18975379999983,415.6895578999997,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
GNG_stims-16529098615798173.csv,,no_go_stimuli\spider_15.jpeg,0,None,6.5,0,3,3,3,0,3,3,3,418.0395623999998,None,None,1,,424.5899571,None,424.5899571,425.0896723000001,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
GNG_stims-16529098615798173.csv,,go_stimuli\puppy_30.jpg,1,space,5.0,0,3,3,3,0,4,4,4,427.5564005000001,None,space,1,0.4696363000002748,434.09011250000003,None,434.09011250000003,None,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
GNG_stims-16529098615798173.csv,,go_stimuli\puppy_16.jpeg,1,space,5.0,0,3,3,3,0,5,5,5,434.5898070999997,None,space,1,0.4441584999999577,441.12352770000007,None,441.12352770000007,None,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
GNG_stims-16529098615798173.csv,,no_go_stimuli\spider_18.jpg,0,None,5.5,0,3,3,3,0,6,6,6,441.5898884999997,None,None,1,,448.14030239999965,None,448.14030239999965,448.6400301999997,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
GNG_stims-16529098615798173.csv,,go_stimuli\puppy_29.jpg,1,space,4.0,0,3,3,3,0,7,7,7,451.1067447999999,None,space,1,0.4705522999997811,457.65714469999966,None,457.65714469999966,None,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
GNG_stims-16529098615798173.csv,,go_stimuli\puppy_3.jpg,1,space,4.0,0,3,3,3,0,8,8,8,458.1568287,None,space,1,0.46175300000004427,464.67395689999967,None,464.67395689999967,None,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
GNG_stims-16529098615798173.csv,,no_go_stimuli\spider_27.jpeg,0,None,4.5,0,3,3,3,0,9,9,9,465.1569615999997,None,None,1,,472.10749739999983,None,472.10749739999983,472.6070891999998,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
GNG_stims-16529098615798173.csv,,no_go_stimuli\spider_21.jpg,0,None,6.5,0,3,3,3,0,10,10,10,474.6737728999997,None,None,1,,481.2574354999997,None,481.2574354999997,481.7572173999997,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
GNG_stims-16529098615798173.csv,,go_stimuli\puppy_28.jpg,1,space,5.5,0,3,3,3,0,11,11,11,484.1905942999997,None,space,1,0.41076030000022,490.7409825,None,490.7409825,None,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
GNG_stims-16529098615798173.csv,,no_go_stimuli\spider_8.jpeg,0,None,6.0,0,3,3,3,0,12,12,12,491.1740322999999,None,None,1,,497.87432499999977,None,497.87432499999977,498.37413609999976,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
GNG_stims-16529098615798173.csv,,go_stimuli\puppy_6.jpg,1,space,6.0,0,3,3,3,0,13,13,13,500.69085459999997,None,space,1,0.43905150000000503,507.22463309999966,None,507.22463309999966,None,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
GNG_stims-16529098615798173.csv,,no_go_stimuli\spider_14.jpeg,0,None,6.5,0,3,3,3,0,14,14,14,507.69095259999995,None,None,1,,514.2413524999997,None,514.2413524999997,514.7410600999997,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
GNG_stims-16529098615798173.csv,,no_go_stimuli\spider_6.jpeg,0,None,5.5,0,3,3,3,0,15,15,15,517.2078136,None,None,1,,523.8914998999999,None,523.8914998999999,524.3912227999999,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
GNG_stims-16529098615798173.csv,,go_stimuli\puppy_17.jpeg,1,space,5.0,0,3,3,3,0,16,16,16,526.7246086,None,space,1,0.4846999000001233,533.2750108,None,533.2750108,533.7746870999999,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
GNG_stims-16529098615798173.csv,,no_go_stimuli\spider_1.jpeg,0,None,5.0,0,3,3,3,0,17,17,17,533.7913619000001,None,None,1,,540.4750654,None,540.4750654,540.9748368999999,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
GNG_stims-16529098615798173.csv,,go_stimuli\puppy_24.jpeg,1,space,4.0,0,3,3,3,0,18,18,18,543.3081809,None,space,1,0.47772840000016004,549.8418721999997,None,549.8418721999997,None,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
GNG_stims-16529098615798173.csv,,go_stimuli\puppy_14.jpeg,1,space,4.0,0,3,3,3,0,19,19,19,550.3416238,None,space,1,0.5004670999996961,556.8753409000001,None,556.8753409000001,557.3750602,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
GNG_stims-16529098615798173.csv,,,,,,0,3,3,3,,,,,,,,,,,,,,02,001,2022_Jun_17_1415,go_no_go,2021.2.3,59.998260050415176,
